match_id,tournament,date
1811,Free-State-Classic-2025,2025-03-29
1812,Free-State-Classic-2025,2025-03-29
1813,Free-State-Classic-2025,2025-03-30
1814,Dust-Bowl-2025,2025-02-22
1815,Dust-Bowl-2025,2025-02-22
1816,Dust-Bowl-2025,2025-02-22
1817,Free-State-Classic-2025,2025-03-29
1818,Free-State-Classic-2025,2025-03-30
1819,Bulldog-Brawl,2025-02-08
1820,Bulldog-Brawl,2025-02-08
1821,Bulldog-Brawl,2025-02-08
1822,Bulldog-Brawl,2025-02-08
1823,Bulldog-Brawl,2025-02-09
1824,Bulldog-Brawl,2025-02-09
1825,Easterns-Qualifier-2025,2025-02-22
1826,Easterns-Qualifier-2025,2025-02-22
1827,Easterns-Qualifier-2025,2025-02-22
1828,Easterns-Qualifier-2025,2025-02-23
1829,Easterns-Qualifier-2025,2025-02-23
1830,Tally-Classic-XIX,2025-03-15
1831,Tally-Classic-XIX,2025-03-15
1832,Tally-Classic-XIX,2025-03-15
1833,Huckin-in-the-Hills-XI,2025-03-02
1834,Huckin-in-the-Hills-XI,2025-03-02
1835,Spring-Spook,2025-03-15
1836,Spring-Spook,2025-03-15
1837,Spring-Spook,2025-03-16
1838,Spring-Spook,2025-03-16
1839,Spring-Spook,2025-03-16
1840,Huck-Finn-2025,2025-03-29
1841,Huck-Finn-2025,2025-03-29
1842,Huck-Finn-2025,2025-03-29
1843,Huck-Finn-2025,2025-03-30
1844,Huck-Finn-2025,2025-03-30
1845,Huck-Finn-2025,2025-03-30
1846,D-III-River-City-Showdown-2025,2025-03-01
1847,D-III-River-City-Showdown-2025,2025-03-01
1848,D-III-River-City-Showdown-2025,2025-03-01
1849,D-III-River-City-Showdown-2025,2025-03-02
1850,D-III-River-City-Showdown-2025,2025-03-02
1851,Meltdown-2025,2025-03-22
1852,Meltdown-2025,2025-03-22
1853,Meltdown-2025,2025-03-23
1854,Meltdown-2025,2025-03-23
1855,Midwest-Throwdown-2025,2025-03-01
1856,Midwest-Throwdown-2025,2025-03-01
1857,Midwest-Throwdown-2025,2025-03-02
1858,Corny-Classic-College-2025,2025-03-29
1859,Corny-Classic-College-2025,2025-03-29
1860,Corny-Classic-College-2025,2025-03-30
1861,NJ-Warmup-2025,2025-02-08
1862,NJ-Warmup-2025,2025-02-08
1863,NJ-Warmup-2025,2025-02-08
1864,Oak-Creek-Challenge-2025,2025-03-01
1865,Oak-Creek-Challenge-2025,2025-03-01
1866,Oak-Creek-Challenge-2025,2025-03-02
1867,Oak-Creek-Challenge-2025,2025-03-02
1868,Atlantic-Coast-Open-2025,2025-03-22
1869,Atlantic-Coast-Open-2025,2025-03-22
1870,Atlantic-Coast-Open-2025,2025-03-22
1871,Atlantic-Coast-Open-2025,2025-03-23
1872,Bring-The-Huckus-2025,2025-02-22
1873,Bring-The-Huckus-2025,2025-02-22
1874,Bring-The-Huckus-2025,2025-02-23
1875,Jersey-Devil-2025,2025-03-22
1876,Jersey-Devil-2025,2025-03-22
1877,Jersey-Devil-2025,2025-03-22
1878,Jersey-Devil-2025,2025-03-23
1879,Jersey-Devil-2025,2025-03-23
1880,DIII-Grand-Prix-2025,2025-02-08
1881,DIII-Grand-Prix-2025,2025-02-09
1882,Snow-Melt-2025,2025-03-01
1883,Easterns-2025,2025-03-29
1884,Easterns-2025,2025-03-29
1885,Easterns-2025,2025-03-30
1886,Easterns-2025,2025-03-30
1887,Easterns-2025,2025-03-30
1888,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1889,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1890,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1891,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1892,Oak-Creek-Challenge-2025,2025-03-01
1893,Oak-Creek-Challenge-2025,2025-03-01
1894,Oak-Creek-Challenge-2025,2025-03-02
1895,Oak-Creek-Challenge-2025,2025-03-02
1896,Oak-Creek-Challenge-2025,2025-03-02
1897,Atlantic-Coast-Open-2025,2025-03-22
1898,Atlantic-Coast-Open-2025,2025-03-22
1899,Atlantic-Coast-Open-2025,2025-03-23
1900,Bulldog-Brawl,2025-02-08
1901,Bulldog-Brawl,2025-02-08
1902,Bulldog-Brawl,2025-02-08
1903,Bulldog-Brawl,2025-02-09
1904,Corny-Classic-College-2025,2025-03-29
1905,Corny-Classic-College-2025,2025-03-29
1906,Corny-Classic-College-2025,2025-03-30
1907,Florida-Warm-Up-2025,2025-01-31
1908,Florida-Warm-Up-2025,2025-01-31
1909,Florida-Warm-Up-2025,2025-02-01
1910,Florida-Warm-Up-2025,2025-02-02
1911,Florida-Warm-Up-2025,2025-02-02
1912,Easterns-Qualifier-2025,2025-02-22
1913,Easterns-Qualifier-2025,2025-02-22
1914,Easterns-Qualifier-2025,2025-02-23
1915,Easterns-Qualifier-2025,2025-02-23
1916,D-III-River-City-Showdown-2025,2025-03-01
1917,D-III-River-City-Showdown-2025,2025-03-01
1918,D-III-River-City-Showdown-2025,2025-03-02
1919,Atlantic-Coast-Open-2025,2025-03-22
1920,Atlantic-Coast-Open-2025,2025-03-23
1921,Easterns-2025,2025-03-29
1922,Easterns-2025,2025-03-30
1923,Florida-Warm-Up-2025-Weekend-2,2025-03-02
1924,2025-Annual-Magic-City-Invite,2025-03-22
1925,2025-Annual-Magic-City-Invite,2025-03-22
1926,2025-Annual-Magic-City-Invite,2025-03-22
1927,2025-Annual-Magic-City-Invite,2025-03-23
1928,2025-Annual-Magic-City-Invite,2025-03-23
1929,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-01
1930,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-02
1931,Spring-Spook,2025-03-15
1932,Spring-Spook,2025-03-16
1933,Spring-Spook,2025-03-16
1934,Florida-Warm-Up-2025,2025-02-01
1935,Florida-Warm-Up-2025,2025-02-01
1936,Florida-Warm-Up-2025,2025-02-01
1937,Florida-Warm-Up-2025,2025-02-02
1938,Easterns-2025,2025-03-29
1939,Easterns-2025,2025-03-29
1940,Easterns-2025,2025-03-29
1941,Easterns-2025,2025-03-29
1942,Easterns-2025,2025-03-30
1943,Mid-Atlantic-Warm-Up-2025,2025-01-25
1944,Mid-Atlantic-Warm-Up-2025,2025-01-25
1945,Mid-Atlantic-Warm-Up-2025,2025-01-25
1946,Mid-Atlantic-Warm-Up-2025,2025-01-26
1947,Queen-City-Tune-Up-2025,2025-02-15
1948,Queen-City-Tune-Up-2025,2025-02-15
1949,Queen-City-Tune-Up-2025,2025-02-16
1950,Queen-City-Tune-Up-2025,2025-02-16
1951,Grand-Rapids-Invite-2025,2025-03-15
1952,Grand-Rapids-Invite-2025,2025-03-15
1953,Grand-Rapids-Invite-2025,2025-03-16
1954,Grand-Rapids-Invite-2025,2025-03-16
1955,Grand-Rapids-Invite-2025,2025-03-15
1956,Grand-Rapids-Invite-2025,2025-03-15
1957,Grand-Rapids-Invite-2025,2025-03-15
1958,Grand-Rapids-Invite-2025,2025-03-16
1959,Grand-Rapids-Invite-2025,2025-03-16
1960,Grand-Rapids-Invite-2025,2025-03-16
1961,King-of-the-Hill-2025,2025-03-29
1962,King-of-the-Hill-2025,2025-03-29
1963,King-of-the-Hill-2025,2025-03-29
1964,D-III-River-City-Showdown-2025,2025-03-01
1965,Grand-Rapids-Invite-2025,2025-03-15
1966,Grand-Rapids-Invite-2025,2025-03-15
1967,Grand-Rapids-Invite-2025,2025-03-16
1968,Grand-Rapids-Invite-2025,2025-03-16
1969,Corny-Classic-College-2025,2025-03-29
1970,Corny-Classic-College-2025,2025-03-30
1971,Corny-Classic-College-2025,2025-03-30
1972,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1973,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1974,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1975,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1976,Grand-Rapids-Invite-2025,2025-03-15
1977,Grand-Rapids-Invite-2025,2025-03-15
1978,Grand-Rapids-Invite-2025,2025-03-16
1979,King-of-the-Hill-2025,2025-03-29
1980,UMass-Invite-2025,2025-03-01
1981,UMass-Invite-2025,2025-03-01
1982,UMass-Invite-2025,2025-03-01
1983,UMass-Invite-2025,2025-03-02
1984,Mens-Centex-2025,2025-03-15
1985,Mens-Centex-2025,2025-03-15
1986,Mens-Centex-2025,2025-03-16
1987,Easterns-2025,2025-03-29
1988,Easterns-2025,2025-03-29
1989,Easterns-2025,2025-03-30
1990,Grand-Northeast-Kickoff-2025,2025-03-08
1991,Grand-Northeast-Kickoff-2025,2025-03-09
1992,Florida-Warm-Up-2025,2025-01-31
1993,Florida-Warm-Up-2025,2025-02-01
1994,Florida-Warm-Up-2025,2025-02-01
1995,Florida-Warm-Up-2025,2025-02-01
1996,Florida-Warm-Up-2025,2025-02-02
1997,Smoky-Mountain-Invite-2025,2025-03-01
1998,Smoky-Mountain-Invite-2025,2025-03-01
1999,Smoky-Mountain-Invite-2025,2025-03-01
2000,Smoky-Mountain-Invite-2025,2025-03-02
2001,Easterns-2025,2025-03-29
2002,Easterns-2025,2025-03-29
2003,Easterns-2025,2025-03-29
2004,Easterns-2025,2025-03-30
2005,Easterns-2025,2025-03-30
2006,Meltdown-2025,2025-03-22
2007,Meltdown-2025,2025-03-23
2008,Meltdown-2025,2025-03-23
2009,Gopher-Dome-2025,2025-02-08
2010,Gopher-Dome-2025,2025-02-08
2011,Gopher-Dome-2025,2025-02-08
2012,Gopher-Dome-2025,2025-02-12
2013,Midwest-Throwdown-2025,2025-03-01
2014,Midwest-Throwdown-2025,2025-03-01
2015,Midwest-Throwdown-2025,2025-03-01
2016,Midwest-Throwdown-2025,2025-03-02
2017,Midwest-Throwdown-2025,2025-03-02
2018,Old-Capitol-Open-2025,2025-03-29
2019,Old-Capitol-Open-2025,2025-03-30
2020,Old-Capitol-Open-2025,2025-03-30
2021,Old-Capitol-Open-2025,2025-03-30
2022,Gopher-Dome-2025,2025-02-08
2023,Gopher-Dome-2025,2025-02-08
2024,Gopher-Dome-2025,2025-02-08
2025,Old-Capitol-Open-2025,2025-03-29
2026,Old-Capitol-Open-2025,2025-03-30
2027,Old-Capitol-Open-2025,2025-03-30
2028,Old-Capitol-Open-2025,2025-03-29
2029,Old-Capitol-Open-2025,2025-03-29
2030,Old-Capitol-Open-2025,2025-03-30
2031,Old-Capitol-Open-2025,2025-03-30
2032,Mardi-Gras-XXXVII,2025-02-22
2033,Mardi-Gras-XXXVII,2025-02-22
2034,Mardi-Gras-XXXVII,2025-02-22
2035,Mardi-Gras-XXXVII,2025-02-22
2036,2025-Annual-Magic-City-Invite,2025-03-22
2037,2025-Annual-Magic-City-Invite,2025-03-22
2038,2025-Annual-Magic-City-Invite,2025-03-23
2039,T-Town-Throwdown-XX,2025-01-25
2040,T-Town-Throwdown-XX,2025-01-25
2041,T-Town-Throwdown-XX,2025-01-26
2042,Bulldog-Brawl,2025-02-08
2043,Bulldog-Brawl,2025-02-09
2044,Bulldog-Brawl,2025-02-09
2045,Mardi-Gras-XXXVII,2025-02-22
2046,Mardi-Gras-XXXVII,2025-02-22
2047,Mens-Centex-2025,2025-03-15
2048,Mens-Centex-2025,2025-03-16
2049,Huck-Finn-2025,2025-03-29
2050,Huck-Finn-2025,2025-03-29
2051,Huck-Finn-2025,2025-03-29
2052,Huck-Finn-2025,2025-03-29
2053,Huck-Finn-2025,2025-03-30
2054,Bulldog-Brawl,2025-02-08
2055,Bulldog-Brawl,2025-02-08
2056,Bulldog-Brawl,2025-02-09
2057,Mardi-Gras-XXXVII,2025-02-22
2058,Mardi-Gras-XXXVII,2025-02-22
2059,Mardi-Gras-XXXVII,2025-02-22
2060,2025-Annual-Magic-City-Invite,2025-03-22
2061,2025-Annual-Magic-City-Invite,2025-03-23
2062,2025-Annual-Magic-City-Invite,2025-03-23
2063,Midwest-Throwdown-2025,2025-03-01
2064,Midwest-Throwdown-2025,2025-03-01
2065,Midwest-Throwdown-2025,2025-03-02
2066,Midwest-Throwdown-2025,2025-03-02
2067,Mens-Centex-2025,2025-03-15
2068,Mens-Centex-2025,2025-03-15
2069,Mens-Centex-2025,2025-03-15
2070,Mens-Centex-2025,2025-03-16
2071,Mens-Centex-2025,2025-03-16
2072,Huck-Finn-2025,2025-03-29
2073,Huck-Finn-2025,2025-03-29
2074,Huck-Finn-2025,2025-03-29
2075,Huck-Finn-2025,2025-03-30
2076,Huck-Finn-2025,2025-03-30
2077,Huck-Finn-2025,2025-03-30
2078,Bulldog-Brawl,2025-02-08
2079,Dust-Bowl-2025,2025-02-22
2080,Dust-Bowl-2025,2025-02-22
2081,Dust-Bowl-2025,2025-02-22
2082,Dust-Bowl-2025,2025-02-23
2083,Dust-Bowl-2025,2025-02-23
2084,Huck-Finn-2025,2025-03-29
2085,Huck-Finn-2025,2025-03-30
2086,Corny-Classic-College-2025,2025-03-29
2087,Corny-Classic-College-2025,2025-03-29
2088,Corny-Classic-College-2025,2025-03-30
2089,Bring-The-Huckus-2025,2025-02-22
2090,Bring-The-Huckus-2025,2025-02-22
2091,Bring-The-Huckus-2025,2025-02-23
2092,MIT-Invite,2025-03-09
2093,MIT-Invite,2025-03-09
2094,PBR-State-Open,2025-03-22
2095,MIT-Invite,2025-03-09
2096,Big-Sky-Brawl-2025,2025-03-01
2097,Big-Sky-Brawl-2025,2025-03-01
2098,Big-Sky-Brawl-2025,2025-03-02
2099,Needle-in-a-Ho-Stack-2025,2025-03-29
2100,Needle-in-a-Ho-Stack-2025,2025-03-30
2101,Mid-Atlantic-Warm-Up-2025,2025-01-25
2102,Mid-Atlantic-Warm-Up-2025,2025-01-25
2103,Mid-Atlantic-Warm-Up-2025,2025-01-25
2104,D-III-River-City-Showdown-2025,2025-03-01
2105,Dust-Bowl-2025,2025-02-22
2106,Dust-Bowl-2025,2025-02-22
2107,Dust-Bowl-2025,2025-02-22
2108,Dust-Bowl-2025,2025-02-23
2109,Old-Capitol-Open-2025,2025-03-29
2110,Old-Capitol-Open-2025,2025-03-30
2111,Stanford-Open-Mens,2025-02-09
2112,Grand-Northeast-Kickoff-2025,2025-03-08
2113,Jersey-Devil-2025,2025-03-22
2114,Carolina-Kickoff-mens-2025,2025-02-01
2115,Carolina-Kickoff-mens-2025,2025-02-02
2116,Carolina-Kickoff-mens-2025,2025-02-02
2117,Queen-City-Tune-Up-2025,2025-02-15
2118,Queen-City-Tune-Up-2025,2025-02-15
2119,Queen-City-Tune-Up-2025,2025-02-16
2120,Queen-City-Tune-Up-2025,2025-02-16
2121,Smoky-Mountain-Invite-2025,2025-03-01
2122,Smoky-Mountain-Invite-2025,2025-03-01
2123,Smoky-Mountain-Invite-2025,2025-03-01
2124,Smoky-Mountain-Invite-2025,2025-03-02
2125,Smoky-Mountain-Invite-2025,2025-03-02
2126,Easterns-2025,2025-03-29
2127,Easterns-2025,2025-03-29
2128,Easterns-2025,2025-03-30
2129,Carolina-Kickoff-mens-2025,2025-02-01
2130,Carolina-Kickoff-mens-2025,2025-02-01
2131,Carolina-Kickoff-mens-2025,2025-02-02
2132,Carolina-Kickoff-mens-2025,2025-02-02
2133,Queen-City-Tune-Up-2025,2025-02-15
2134,Queen-City-Tune-Up-2025,2025-02-15
2135,Queen-City-Tune-Up-2025,2025-02-16
2136,Easterns-Qualifier-2025,2025-02-22
2137,Easterns-Qualifier-2025,2025-02-23
2138,Easterns-2025,2025-03-29
2139,Easterns-2025,2025-03-29
2140,Easterns-2025,2025-03-29
2141,Easterns-2025,2025-03-30
2142,2025-Commonwealth-Cup-Weekend-1,2025-02-15
2143,2025-Commonwealth-Cup-Weekend-1,2025-02-16
2144,2025-Commonwealth-Cup-Weekend-1,2025-02-16
2145,Needle-in-a-Ho-Stack-2025,2025-03-29
2146,Needle-in-a-Ho-Stack-2025,2025-03-30
2147,D-III-River-City-Showdown-2025,2025-03-02
2148,2025-Commonwealth-Cup-Weekend-1,2025-02-15
2149,2025-Commonwealth-Cup-Weekend-1,2025-02-16
2150,Joint-Summit-2025,2025-03-01
2151,Carolina-Kickoff-mens-2025,2025-02-01
2152,Carolina-Kickoff-mens-2025,2025-02-02
2153,Carolina-Kickoff-mens-2025,2025-02-02
2154,Carolina-Kickoff-mens-2025,2025-02-02
2155,Queen-City-Tune-Up-2025,2025-02-15
2156,Queen-City-Tune-Up-2025,2025-02-16
2157,Atlantic-Coast-Open-2025,2025-03-23
2158,Atlantic-Coast-Open-2025,2025-03-23
2159,Carolina-Kickoff-mens-2025,2025-02-01
2160,Carolina-Kickoff-mens-2025,2025-02-01
2161,Queen-City-Tune-Up-2025,2025-02-15
2162,Queen-City-Tune-Up-2025,2025-02-16
2163,Easterns-Qualifier-2025,2025-02-22
2164,Easterns-Qualifier-2025,2025-02-22
2165,Easterns-Qualifier-2025,2025-02-23
2166,Easterns-2025,2025-03-29
2167,Easterns-2025,2025-03-30
2168,Tally-Classic-XIX,2025-03-15
2169,Corny-Classic-College-2025,2025-03-29
2170,Corny-Classic-College-2025,2025-03-30
2171,Corny-Classic-College-2025,2025-03-30
2172,Big-D-in-Little-D-2025,2025-02-01
2173,Big-D-in-Little-D-2025,2025-02-01
2174,Big-D-in-Little-D-2025,2025-02-01
2175,Big-D-in-Little-D-2025,2025-02-01
2176,Big-D-in-Little-D-2025,2025-02-02
2177,Dust-Bowl-2025,2025-02-22
2178,Dust-Bowl-2025,2025-02-23
2179,Mens-Centex-2025,2025-03-15
2180,Presidents-Day-Invite-2025,2025-02-15
2181,Presidents-Day-Invite-2025,2025-02-16
2182,Presidents-Day-Invite-2025,2025-02-16
2183,Presidents-Day-Invite-2025,2025-02-16
2184,Presidents-Day-Invite-2025,2025-02-17
2185,Smoky-Mountain-Invite-2025,2025-03-01
2186,Smoky-Mountain-Invite-2025,2025-03-01
2187,Smoky-Mountain-Invite-2025,2025-03-01
2188,Smoky-Mountain-Invite-2025,2025-03-02
2189,Smoky-Mountain-Invite-2025,2025-03-02
2190,Easterns-2025,2025-03-29
2191,Easterns-2025,2025-03-29
2192,Easterns-2025,2025-03-30
2193,Easterns-2025,2025-03-30
2194,New-England-Open-2025,2025-03-29
2195,New-England-Open-2025,2025-03-29
2196,New-England-Open-2025,2025-03-30
2197,Jersey-Devil-2025,2025-03-22
2198,Jersey-Devil-2025,2025-03-22
2199,Jersey-Devil-2025,2025-03-22
2200,Jersey-Devil-2025,2025-03-23
2201,New-England-Open-2025,2025-03-29
2202,New-England-Open-2025,2025-03-30
2203,New-Year-Fest-2025,2025-01-26
2204,Sinvite-2025,2025-03-29
2205,Sinvite-2025,2025-03-30
2206,Sinvite-2025,2025-03-30
2207,Dust-Bowl-2025,2025-02-22
2208,Dust-Bowl-2025,2025-02-22
2209,Dust-Bowl-2025,2025-02-22
2210,Dust-Bowl-2025,2025-02-23
2211,Meltdown-2025,2025-03-22
2212,Meltdown-2025,2025-03-22
2213,Meltdown-2025,2025-03-22
2214,Meltdown-2025,2025-03-22
2215,Meltdown-2025,2025-03-23
2216,Meltdown-2025,2025-03-23
2217,Old-Capitol-Open-2025,2025-03-29
2218,Old-Capitol-Open-2025,2025-03-29
2219,Stanford-Invite-2025-Mens,2025-03-08
2220,Stanford-Invite-2025-Mens,2025-03-08
2221,Stanford-Invite-2025-Mens,2025-03-09
2222,Stanford-Invite-2025-Mens,2025-03-09
2223,Huck-Finn-2025,2025-03-29
2224,Huck-Finn-2025,2025-03-29
2225,Huck-Finn-2025,2025-03-29
2226,Huck-Finn-2025,2025-03-30
2227,Easterns-Qualifier-2025,2025-02-22
2228,Easterns-Qualifier-2025,2025-02-22
2229,Easterns-Qualifier-2025,2025-02-23
2230,Easterns-Qualifier-2025,2025-02-23
2231,Grand-Rapids-Invite-2025,2025-03-15
2232,Grand-Rapids-Invite-2025,2025-03-16
2233,Grand-Rapids-Invite-2025,2025-03-16
2234,Huck-Finn-2025,2025-03-29
2235,Huck-Finn-2025,2025-03-30
2236,Corny-Classic-College-2025,2025-03-30
2237,Tally-Classic-XIX,2025-03-15
2238,NJ-Warmup-2025,2025-02-08
2239,NJ-Warmup-2025,2025-02-08
2240,NJ-Warmup-2025,2025-02-08
2241,East-Coast-Invite-2025,2025-03-29
2242,East-Coast-Invite-2025,2025-03-29
2243,East-Coast-Invite-2025,2025-03-30
2244,East-Coast-Invite-2025,2025-03-30
2245,D-III-River-City-Showdown-2025,2025-03-02
2246,D-III-River-City-Showdown-2025,2025-03-02
2247,Spring-Spook,2025-03-15
2248,Spring-Spook,2025-03-16
2249,DIII-Grand-Prix-2025,2025-02-08
2250,DIII-Grand-Prix-2025,2025-02-08
2251,DIII-Grand-Prix-2025,2025-02-08
2252,DIII-Grand-Prix-2025,2025-02-09
2253,Southwest-Showdown-2025,2025-03-29
2254,Southwest-Showdown-2025,2025-03-30
2255,2025-Commonwealth-Cup-Weekend-1,2025-02-16
2256,Huckin-in-the-Hills-XI,2025-03-01
2257,Grand-Rapids-Invite-2025,2025-03-15
2258,Grand-Rapids-Invite-2025,2025-03-15
2259,Grand-Rapids-Invite-2025,2025-03-16
2260,Grand-Rapids-Invite-2025,2025-03-16
2261,Carolina-Kickoff-mens-2025,2025-02-01
2262,Carolina-Kickoff-mens-2025,2025-02-02
2263,Easterns-Qualifier-2025,2025-02-22
2264,Huck-Finn-2025,2025-03-29
2265,Huck-Finn-2025,2025-03-29
2266,Huck-Finn-2025,2025-03-29
2267,Huck-Finn-2025,2025-03-30
2268,Huck-Finn-2025,2025-03-30
2269,Huckin-in-the-Hills-XI,2025-03-01
2270,Huckin-in-the-Hills-XI,2025-03-01
2271,Huckin-in-the-Hills-XI,2025-03-02
2272,Big-D-in-Little-D-2025,2025-02-01
2273,Big-D-in-Little-D-2025,2025-02-01
2274,Big-D-in-Little-D-2025,2025-02-01
2275,Big-D-in-Little-D-2025,2025-02-02
2276,Big-D-in-Little-D-2025,2025-02-02
2277,Dust-Bowl-2025,2025-02-22
2278,Dust-Bowl-2025,2025-02-22
2279,Dust-Bowl-2025,2025-02-23
2280,Huckfest-2025,2025-03-29
2281,Huckfest-2025,2025-03-29
2282,Huckfest-2025,2025-03-29
2283,Huckfest-2025,2025-03-30
2284,Huckfest-2025,2025-03-30
2285,Dust-Bowl-2025,2025-02-22
2286,Dust-Bowl-2025,2025-02-23
2287,Mens-Centex-2025,2025-03-15
2288,Mens-Centex-2025,2025-03-15
2289,Mens-Centex-2025,2025-03-16
2290,Mens-Centex-2025,2025-03-16
2291,Huck-Finn-2025,2025-03-29
2292,Huck-Finn-2025,2025-03-29
2293,Huck-Finn-2025,2025-03-30
2294,Huck-Finn-2025,2025-03-30
2295,Dust-Bowl-2025,2025-02-22
2296,Dust-Bowl-2025,2025-02-23
2297,Dust-Bowl-2025,2025-02-23
2298,Mens-Centex-2025,2025-03-15
2299,Mens-Centex-2025,2025-03-15
2300,Mens-Centex-2025,2025-03-15
2301,Mens-Centex-2025,2025-03-16
2302,Mens-Centex-2025,2025-03-16
2303,Free-State-Classic-2025,2025-03-29
2304,Free-State-Classic-2025,2025-03-30
2305,Pac-Con-2025,2025-01-25
2306,Pac-Con-2025,2025-01-25
2307,Pac-Con-2025,2025-01-25
2308,Pac-Con-2025,2025-01-26
2309,Pac-Con-2025,2025-01-26
2310,Presidents-Day-Invite-2025,2025-02-16
2311,Presidents-Day-Invite-2025,2025-02-17
2312,Smoky-Mountain-Invite-2025,2025-03-01
2313,Smoky-Mountain-Invite-2025,2025-03-02
2314,Smoky-Mountain-Invite-2025,2025-03-02
2315,Easterns-2025,2025-03-30
2316,Pac-Con-2025,2025-01-25
2317,Pac-Con-2025,2025-01-25
2318,Pac-Con-2025,2025-01-26
2319,Pac-Con-2025,2025-01-26
2320,Pac-Con-2025,2025-01-26
2321,PLU-BBQ-men,2025-03-01
2322,PLU-BBQ-men,2025-03-02
2323,PLU-BBQ-men,2025-03-02
2324,Pac-Con-2025,2025-01-25
2325,Pac-Con-2025,2025-01-25
2326,Pac-Con-2025,2025-01-26
2327,Presidents-Day-Invite-2025,2025-02-16
2328,Smoky-Mountain-Invite-2025,2025-03-01
2329,Smoky-Mountain-Invite-2025,2025-03-01
2330,Northwest-Challenge-2025-mens,2025-03-22
2331,Northwest-Challenge-2025-mens,2025-03-22
2332,Northwest-Challenge-2025-mens,2025-03-22
2333,Northwest-Challenge-2025-mens,2025-03-23
2334,Northwest-Challenge-2025-mens,2025-03-23
2335,Northwest-Challenge-2025-mens,2025-03-23
2336,Pac-Con-2025,2025-01-25
2337,Pac-Con-2025,2025-01-26
2338,Pac-Con-2025,2025-01-26
2339,PLU-BBQ-men,2025-03-02
2340,Salt-City-Classic,2025-03-22
2341,Salt-City-Classic,2025-03-22
2342,Salt-City-Classic,2025-03-22
2343,Salt-City-Classic,2025-03-23
2344,Salt-City-Classic,2025-03-23
2345,DIII-Grand-Prix-2025,2025-02-09
2346,PLU-BBQ-men,2025-03-01
2347,PLU-BBQ-men,2025-03-01
2348,PLU-BBQ-men,2025-03-01
2349,PLU-BBQ-men,2025-03-02
2350,PLU-BBQ-men,2025-03-02
2351,PLU-BBQ-men,2025-03-02
2352,Queen-City-Tune-Up-2025,2025-02-15
2353,Queen-City-Tune-Up-2025,2025-02-16
2354,Smoky-Mountain-Invite-2025,2025-03-02
2355,Smoky-Mountain-Invite-2025,2025-03-02
2356,Easterns-2025,2025-03-29
2357,Garden-State-2025,2025-03-01
2358,Garden-State-2025,2025-03-02
2359,Garden-State-2025,2025-03-02
2360,Jersey-Devil-2025,2025-03-22
2361,Jersey-Devil-2025,2025-03-22
2362,Northeast-Classic-2025,2025-03-29
2363,Northeast-Classic-2025,2025-03-30
2364,Northeast-Classic-2025,2025-03-30
2365,Huckin-in-the-Hills-XI,2025-03-02
2366,Mid-Atlantic-Warm-Up-2025,2025-01-25
2367,Mid-Atlantic-Warm-Up-2025,2025-01-25
2368,NJ-Warmup-2025,2025-02-08
2369,East-Coast-Invite-2025,2025-03-29
2370,East-Coast-Invite-2025,2025-03-30
2371,Garden-State-2025,2025-03-01
2372,Garden-State-2025,2025-03-01
2373,Garden-State-2025,2025-03-01
2374,Garden-State-2025,2025-03-02
2375,Northeast-Classic-2025,2025-03-29
2376,Northeast-Classic-2025,2025-03-29
2377,Northeast-Classic-2025,2025-03-29
2378,Northeast-Classic-2025,2025-03-29
2379,Northeast-Classic-2025,2025-03-30
2380,Northeast-Classic-2025,2025-03-30
2381,Northeast-Classic-2025,2025-03-30
2382,Florida-Warm-Up-2025,2025-01-31
2383,Florida-Warm-Up-2025,2025-02-01
2384,Florida-Warm-Up-2025,2025-02-02
2385,Smoky-Mountain-Invite-2025,2025-03-01
2386,2025-Commonwealth-Cup-Weekend-1,2025-02-15
2387,Grand-Rapids-Invite-2025,2025-03-15
2388,Grand-Rapids-Invite-2025,2025-03-15
2389,Grand-Rapids-Invite-2025,2025-03-16
2390,East-Coast-Invite-2025,2025-03-29
2391,East-Coast-Invite-2025,2025-03-29
2392,East-Coast-Invite-2025,2025-03-30
2393,Stanford-Open-Mens,2025-02-08
2394,Stanford-Open-Mens,2025-02-08
2395,PLU-BBQ-men,2025-03-01
2396,PLU-BBQ-men,2025-03-01
2397,PLU-BBQ-men,2025-03-02
2398,PLU-BBQ-men,2025-03-02
2399,Pac-Con-2025,2025-01-26
2400,PLU-BBQ-men,2025-03-01
2401,PLU-BBQ-men,2025-03-02
2402,PLU-BBQ-men,2025-03-02
2403,NJ-Warmup-2025,2025-02-08
2404,NJ-Warmup-2025,2025-02-08
2405,East-Coast-Invite-2025,2025-03-29
2406,Ocean-State-Invite-2025,2025-03-29
2407,Ocean-State-Invite-2025,2025-03-30
2408,Ocean-State-Invite-2025,2025-03-30
2409,DIII-Grand-Prix-2025,2025-02-09
2410,DIII-Grand-Prix-2025,2025-02-09
