match_id,team_id,opponent_id,points_for,points_against
1996,228,237,9,11
1996,237,228,11,9
1997,228,286,4,13
1997,286,228,13,4
1998,228,263,5,13
1998,263,228,13,5
1999,228,158,10,15
1999,158,228,15,10
2000,228,35,15,6
2000,35,228,6,15
2001,228,158,8,13
2001,158,228,13,8
2002,228,233,10,13
2002,233,228,13,10
2003,228,287,8,10
2003,287,228,10,8
2004,228,262,11,15
2004,262,228,15,11
2005,228,233,15,14
2005,233,228,14,15
2006,307,293,5,13
2006,293,307,13,5
2007,307,389,7,3
2007,389,307,3,7
2008,307,308,9,6
2008,308,307,6,9
2009,296,293,5,13
2009,293,296,13,5
2010,296,297,8,9
2010,297,296,9,8
2011,296,298,7,9
2011,298,296,9,7
2012,296,299,13,3
2012,299,296,3,13
2013,296,387,13,2
2013,387,296,2,13
2014,296,386,7,12
2014,386,296,12,7
2015,296,377,11,7
2015,377,296,7,11
2016,296,385,13,4
2016,385,296,4,13
2017,296,297,10,11
2017,297,296,11,10
2018,296,390,13,3
2018,390,296,3,13
2019,296,257,11,12
2019,257,296,12,11
2020,296,376,9,11
2020,376,296,11,9
2021,296,297,6,8
2021,297,296,8,6
2022,299,293,5,13
2022,293,299,13,5
2023,299,298,5,13
2023,298,299,13,5
2024,299,297,4,13
2024,297,299,13,4
2025,299,379,5,13
2025,379,299,13,5
2026,299,391,13,5
2026,391,299,5,13
2027,299,385,9,12
2027,385,299,12,9
2028,199,376,13,11
2028,376,199,11,13
2029,199,292,9,13
2029,292,199,13,9
2030,199,379,13,12
2030,379,199,12,13
2031,199,390,7,9
2031,390,199,9,7
2032,52,138,8,11
2032,138,52,11,8
2033,52,51,8,9
2033,51,52,9,8
2034,52,393,12,11
2034,393,52,11,12
2035,52,193,7,10
2035,193,52,10,7
2036,52,47,3,13
2036,47,52,13,3
2037,52,51,10,13
2037,51,52,13,10
2038,52,48,13,8
2038,48,52,8,13
2039,30,47,13,8
2039,47,30,8,13
2040,30,39,11,9
2040,39,30,9,11
2041,30,24,9,2
2041,24,30,2,9
2042,30,40,13,6
2042,40,30,6,13
2043,30,40,15,13
2043,40,30,13,15
2044,30,44,9,10
2044,44,30,10,9
2045,30,55,10,9
2045,55,30,9,10
2046,30,203,4,13
2046,203,30,13,4
2047,30,137,6,11
2047,137,30,11,6
2048,30,344,15,11
2048,344,30,11,15
2049,30,293,11,10
2049,293,30,10,11
2050,30,229,6,13
2050,229,30,13,6
2051,30,247,9,10
2051,247,30,10,9
2052,30,203,9,10
2052,203,30,10,9
2053,30,247,0,0
2053,247,30,0,0
2054,51,44,2,13
2054,44,51,13,2
2055,51,195,9,10
2055,195,51,10,9
2056,51,196,3,9
2056,196,51,9,3
2057,51,191,8,10
2057,191,51,10,8
2058,51,193,8,7
2058,193,51,7,8
2059,51,393,9,6
2059,393,51,6,9
2060,51,47,4,13
2060,47,51,13,4
2061,51,48,11,9
2061,48,51,9,11
2062,51,47,4,11
2062,47,51,11,4
2063,386,377,13,3
2063,377,386,3,13
2064,386,387,13,1
2064,387,386,1,13
2065,386,292,12,8
2065,292,386,8,12
2066,386,43,11,8
2066,43,386,8,11
2067,386,341,10,12
2067,341,386,12,10
2068,386,203,11,5
2068,203,386,5,11
2069,386,279,2,13
2069,279,386,13,2
2070,386,137,15,10
2070,137,386,10,15
2071,386,232,13,14
2071,232,386,14,13
2072,386,203,10,12
2072,203,386,12,10
2073,386,298,10,12
2073,298,386,12,10
2074,386,103,10,8
2074,103,386,8,10
2075,386,44,6,15
2075,44,386,15,6
2076,386,298,10,11
2076,298,386,11,10
2077,386,40,8,2
2077,40,386,2,8
2078,44,195,13,2
2078,195,44,2,13
2079,44,344,10,8
2079,344,44,8,10
2080,44,137,10,9
2080,137,44,9,10
2081,44,346,13,8
2081,346,44,8,13
2082,44,40,7,5
2082,40,44,5,7
2083,44,341,8,9
2083,341,44,9,8
2084,44,43,11,15
2084,43,44,15,11
2085,44,247,15,8
2085,247,44,8,15
2086,178,221,13,1
2086,221,178,1,13
2087,178,21,9,11
2087,21,178,11,9
2088,178,177,8,4
2088,177,178,4,8
2089,179,206,7,8
2089,206,179,8,7
2090,179,151,10,9
2090,151,179,9,10
2091,179,334,13,12
2091,334,179,12,13
2092,179,95,8,9
2092,95,179,9,8
2093,179,382,13,3
2093,382,179,3,13
2094,179,93,13,7
2094,93,179,7,13
2095,382,95,9,7
2095,95,382,7,9
2096,201,202,11,12
2096,202,201,12,11
2097,201,202,9,4
2097,202,201,4,9
2098,201,202,6,10
2098,202,201,10,6
2099,326,116,0,13
2099,116,326,13,0
2100,326,318,8,9
2100,318,326,9,8
2101,10,81,2,13
2101,81,10,13,2
2102,10,207,4,13
2102,207,10,13,4
2103,10,106,0,13
2103,106,10,13,0
2104,10,9,5,13
2104,9,10,13,5
2105,379,344,10,11
2105,344,379,11,10
2106,379,40,5,13
2106,40,379,13,5
2107,379,194,10,6
2107,194,379,6,10
2108,379,192,9,7
2108,192,379,7,9
2109,379,292,9,13
2109,292,379,13,9
2110,379,377,11,5
2110,377,379,5,11
2111,202,254,9,7
2111,254,202,7,9
2112,85,88,1,10
2112,88,85,10,1
2113,357,95,7,10
2113,95,357,10,7
2114,158,303,13,2
2114,303,158,2,13
2115,158,32,15,7
2115,32,158,7,15
2116,158,289,15,8
2116,289,158,8,15
2117,158,75,13,2
2117,75,158,2,13
2118,158,34,13,6
2118,34,158,6,13
2119,158,31,11,2
2119,31,158,2,11
2120,158,262,11,4
2120,262,158,4,11
2121,158,230,13,6
2121,230,158,6,13
2122,158,265,13,7
2122,265,158,7,13
2123,158,264,13,10
2123,264,158,10,13
2124,158,235,15,11
2124,235,158,11,15
2125,158,286,15,14
2125,286,158,14,15
2126,158,287,13,9
2126,287,158,9,13
2127,158,233,13,8
2127,233,158,8,13
2128,158,264,9,15
2128,264,158,15,9
2129,63,159,13,9
2129,159,63,9,13
2130,63,75,13,11
2130,75,63,11,13
2131,63,32,14,12
2131,32,63,12,14
2132,63,303,12,13
2132,303,63,13,12
2133,63,229,13,8
2133,229,63,8,13
2134,63,262,12,13
2134,262,63,13,12
2135,63,287,4,10
2135,287,63,10,4
2136,63,106,8,11
2136,106,63,11,8
2137,63,41,15,14
2137,41,63,14,15
2138,63,286,5,13
2138,286,63,13,5
2139,63,262,8,13
2139,262,63,13,8
2140,63,265,7,13
2140,265,63,13,7
2141,63,230,6,15
2141,230,63,15,6
2142,320,9,4,10
2142,9,320,10,4
2143,320,318,7,2
2143,318,320,2,7
2144,320,17,4,7
2144,17,320,7,4
2145,320,35,3,11
2145,35,320,11,3
2146,320,319,13,8
2146,319,320,8,13
2147,186,222,12,11
2147,222,186,11,12
2148,116,155,3,11
2148,155,116,11,3
2149,116,319,6,9
2149,319,116,9,6
2150,116,318,11,4
2150,318,116,4,11
2151,75,159,13,8
2151,159,75,8,13
2152,75,31,12,15
2152,31,75,15,12
2153,75,289,10,12
2153,289,75,12,10
2154,75,32,8,14
2154,32,75,14,8
2155,75,34,7,13
2155,34,75,13,7
2156,75,106,7,10
2156,106,75,10,7
2157,75,81,15,11
2157,81,75,11,15
2158,75,112,12,13
2158,112,75,13,12
2159,32,103,13,8
2159,103,32,8,13
2160,32,31,10,13
2160,31,32,13,10
2161,32,31,7,13
2161,31,32,13,7
2162,32,229,8,9
2162,229,32,9,8
2163,32,159,13,6
2163,159,32,6,13
2164,32,109,9,8
2164,109,32,8,9
2165,32,106,13,9
2165,106,32,9,13
2166,32,230,13,8
2166,230,32,8,13
2167,32,233,12,11
2167,233,32,11,12
2168,160,55,7,15
2168,55,160,15,7
2169,221,177,9,10
2169,177,221,10,9
2170,221,169,3,2
2170,169,221,2,3
2171,221,387,0,0
2171,387,221,0,0
2172,137,194,11,5
2172,194,137,5,11
2173,137,192,11,4
2173,192,137,4,11
2174,137,138,11,7
2174,138,137,7,11
2175,137,101,11,1
2175,101,137,1,11
2176,137,138,15,1
2176,138,137,1,15
2177,137,344,8,4
2177,344,137,4,8
2178,137,341,7,8
2178,341,137,8,7
2179,137,139,11,7
2179,139,137,7,11
2180,265,264,9,10
2180,264,265,10,9
2181,265,280,12,7
2181,280,265,7,12
2182,265,264,10,13
2182,264,265,13,10
2183,265,226,12,10
2183,226,265,10,12
2184,265,235,12,13
2184,235,265,13,12
2185,265,264,9,12
2185,264,265,12,9
2186,265,230,10,9
2186,230,265,9,10
2187,265,263,15,12
2187,263,265,12,15
2188,265,235,14,15
2188,235,265,15,14
2189,265,233,10,15
2189,233,265,15,10
2190,265,262,11,13
2190,262,265,13,11
2191,265,286,5,13
2191,286,265,13,5
2192,265,233,15,12
2192,233,265,12,15
2193,265,262,15,13
2193,262,265,13,15
2194,88,219,13,3
2194,219,88,3,13
2195,88,95,11,7
2195,95,88,7,11
2196,88,93,15,6
2196,93,88,6,15
2197,95,69,8,9
2197,69,95,9,8
2198,95,148,8,9
2198,148,95,9,8
2199,95,351,10,8
2199,351,95,8,10
2200,95,148,12,15
2200,148,95,15,12
2201,95,219,9,8
2201,219,95,8,9
2202,95,93,5,14
2202,93,95,14,5
2203,120,125,8,13
2203,125,120,13,8
2204,120,131,7,4
2204,131,120,4,7
2205,120,130,9,10
2205,130,120,10,9
2206,120,130,9,10
2206,130,120,10,9
2207,376,140,12,10
2207,140,376,10,12
2208,376,341,9,13
2208,341,376,13,9
2209,376,385,13,7
2209,385,376,7,13
2210,376,40,4,8
2210,40,376,8,4
2211,376,308,11,5
2211,308,376,5,11
2212,376,390,10,11
2212,390,376,11,10
2213,376,389,11,8
2213,389,376,8,11
2214,376,374,13,5
2214,374,376,5,13
2215,376,373,10,5
2215,373,376,5,10
2216,376,374,11,4
2216,374,376,4,11
2217,376,292,12,11
2217,292,376,11,12
2218,376,377,13,10
2218,377,376,10,13
2219,247,249,8,13
2219,249,247,13,8
2220,247,248,9,10
2220,248,247,10,9
2221,247,257,13,12
2221,257,247,12,13
2222,247,256,9,13
2222,256,247,13,9
2223,247,229,8,15
2223,229,247,15,8
2224,247,293,9,14
2224,293,247,14,9
2225,247,40,11,8
2225,40,247,8,11
2226,247,298,13,11
2226,298,247,11,13
2227,41,110,13,10
2227,110,41,10,13
2228,41,31,6,13
2228,31,41,13,6
2229,41,103,8,15
2229,103,41,15,8
2230,41,159,13,15
2230,159,41,15,13
2231,41,359,10,7
2231,359,41,7,10
2232,41,291,13,7
2232,291,41,7,13
2233,41,257,11,6
2233,257,41,6,11
2234,41,40,15,6
2234,40,41,6,15
2235,41,229,9,11
2235,229,41,11,9
2236,175,387,6,5
2236,387,175,5,6
2237,369,49,7,6
2237,49,369,6,7
2238,349,207,4,13
2238,207,349,13,4
2239,349,109,11,9
2239,109,349,9,11
2240,349,314,10,7
2240,314,349,7,10
2241,349,207,5,8
2241,207,349,8,5
2242,349,205,6,12
2242,205,349,12,6
2243,349,314,5,13
2243,314,349,13,5
2244,349,312,1,15
2244,312,349,15,1
2245,9,185,11,9
2245,185,9,9,11
2246,9,11,13,11
2246,11,9,11,13
2247,9,169,11,6
2247,169,9,6,11
2248,9,21,15,8
2248,21,9,8,15
2249,5,2,10,13
2249,2,5,13,10
2250,5,4,11,10
2250,4,5,10,11
2251,5,11,8,13
2251,11,5,13,8
2252,5,3,13,8
2252,3,5,8,13
2253,5,127,10,13
2253,127,5,13,10
2254,5,282,10,11
2254,282,5,11,10
2255,155,319,10,5
2255,319,155,5,10
2256,155,332,13,6
2256,332,155,6,13
2257,155,257,9,13
2257,257,155,13,9
2258,155,291,5,10
2258,291,155,10,5
2259,155,170,8,12
2259,170,155,12,8
2260,155,174,15,7
2260,174,155,7,15
2261,103,31,10,13
2261,31,103,13,10
2262,103,159,12,15
2262,159,103,15,12
2263,103,289,9,13
2263,289,103,13,9
2264,103,298,14,11
2264,298,103,11,14
2265,103,203,12,9
2265,203,103,9,12
2266,103,249,6,13
2266,249,103,13,6
2267,103,293,12,9
2267,293,103,9,12
2268,103,203,6,8
2268,203,103,8,6
2269,15,17,2,11
2269,17,15,11,2
2270,15,16,4,5
2270,16,15,5,4
2271,15,332,1,13
2271,332,15,13,1
2272,194,101,11,5
2272,101,194,5,11
2273,194,192,7,9
2273,192,194,9,7
2274,194,138,6,7
2274,138,194,7,6
2275,194,101,15,4
2275,101,194,4,15
2276,194,98,12,7
2276,98,194,7,12
2277,194,40,5,9
2277,40,194,9,5
2278,194,346,4,12
2278,346,194,12,4
2279,194,385,8,7
2279,385,194,7,8
2280,194,101,13,5
2280,101,194,5,13
2281,194,102,13,6
2281,102,194,6,13
2282,194,193,9,10
2282,193,194,10,9
2283,194,98,15,4
2283,98,194,4,15
2284,194,99,10,15
2284,99,194,15,10
2285,341,140,9,7
2285,140,341,7,9
2286,341,380,12,3
2286,380,341,3,12
2287,341,203,12,10
2287,203,341,10,12
2288,341,232,8,7
2288,232,341,7,8
2289,341,263,11,15
2289,263,341,15,11
2290,341,279,6,15
2290,279,341,15,6
2291,341,58,7,11
2291,58,341,11,7
2292,341,229,9,11
2292,229,341,11,9
2293,341,203,10,14
2293,203,341,14,10
2294,341,43,8,13
2294,43,341,13,8
2295,344,346,8,11
2295,346,344,11,8
2296,344,140,11,5
2296,140,344,5,11
2297,344,346,4,13
2297,346,344,13,4
2298,344,102,13,7
2298,102,344,7,13
2299,344,140,10,9
2299,140,344,9,10
2300,344,139,12,8
2300,139,344,8,12
2301,344,99,15,13
2301,99,344,13,15
2302,344,203,13,12
2302,203,344,12,13
2303,344,346,15,13
2303,346,344,13,15
2304,344,346,9,12
2304,346,344,12,9
2305,264,234,15,9
2305,234,264,9,15
2306,264,258,15,4
2306,258,264,4,15
2307,264,235,15,14
2307,235,264,14,15
2308,264,275,15,1
2308,275,264,1,15
2309,264,235,15,10
2309,235,264,10,15
2310,264,280,13,11
2310,280,264,11,13
2311,264,235,13,11
2311,235,264,11,13
2312,264,230,13,10
2312,230,264,10,13
2313,264,233,15,14
2313,233,264,14,15
2314,264,235,15,12
2314,235,264,12,15
2315,264,286,11,15
2315,286,264,15,11
2316,273,275,15,2
2316,275,273,2,15
2317,273,274,12,13
2317,274,273,13,12
2318,273,235,4,15
2318,235,273,15,4
2319,273,274,11,10
2319,274,273,10,11
2320,273,258,9,14
2320,258,273,14,9
2321,273,274,12,13
2321,274,273,13,12
2322,273,394,15,14
2322,394,273,14,15
2323,273,395,15,9
2323,395,273,9,15
2324,235,258,15,2
2324,258,235,2,15
2325,235,234,15,12
2325,234,235,12,15
2326,235,234,15,12
2326,234,235,12,15
2327,235,249,13,7
2327,249,235,7,13
2328,235,233,10,9
2328,233,235,9,10
2329,235,35,13,9
2329,35,235,9,13
2330,235,244,14,13
2330,244,235,13,14
2331,235,256,14,15
2331,256,235,15,14
2332,235,234,15,14
2332,234,235,14,15
2333,235,250,15,10
2333,250,235,10,15
2334,235,226,15,12
2334,226,235,12,15
2335,235,234,15,13
2335,234,235,13,15
2336,274,275,15,2
2336,275,274,2,15
2337,274,275,15,4
2337,275,274,4,15
2338,274,234,6,15
2338,234,274,15,6
2339,274,4,15,9
2339,4,274,9,15
2340,301,109,13,5
2340,109,301,5,13
2341,301,205,13,7
2341,205,301,7,13
2342,301,146,13,6
2342,146,301,6,13
2343,301,187,15,10
2343,187,301,10,15
2344,301,222,15,6
2344,222,301,6,15
2345,3,4,11,12
2345,4,3,12,11
2346,3,254,12,13
2346,254,3,13,12
2347,3,275,13,8
2347,275,3,8,13
2348,3,4,9,13
2348,4,3,13,9
2349,3,396,15,7
2349,396,3,7,15
2350,3,397,10,13
2350,397,3,13,10
2351,3,275,15,9
2351,275,3,9,15
2352,262,229,13,9
2352,229,262,9,13
2353,262,58,8,6
2353,58,262,6,8
2354,262,230,14,15
2354,230,262,15,14
2355,262,263,12,15
2355,263,262,15,12
2356,262,286,5,13
2356,286,262,13,5
2357,148,146,2,5
2357,146,148,5,2
2358,148,146,7,10
2358,146,148,10,7
2359,148,216,2,3
2359,216,148,3,2
2360,148,351,13,7
2360,351,148,7,13
2361,148,69,9,6
2361,69,148,6,9
2362,148,147,13,4
2362,147,148,4,13
2363,148,151,13,12
2363,151,148,12,13
2364,148,334,11,13
2364,334,148,13,11
2365,332,16,11,7
2365,16,332,7,11
2366,207,81,7,12
2366,81,207,12,7
2367,207,106,3,13
2367,106,207,13,3
2368,207,109,11,12
2368,109,207,12,11
2369,207,206,5,14
2369,206,207,14,5
2370,207,34,9,12
2370,34,207,12,9
2371,322,216,6,8
2371,216,322,8,6
2372,322,321,5,10
2372,321,322,10,5
2373,322,219,3,6
2373,219,322,6,3
2374,322,219,1,15
2374,219,322,15,1
2375,322,351,12,6
2375,351,322,6,12
2376,322,353,13,2
2376,353,322,2,13
2377,322,355,10,5
2377,355,322,5,10
2378,322,384,10,6
2378,384,322,6,10
2379,322,335,3,13
2379,335,322,13,3
2380,322,147,13,10
2380,147,322,10,13
2381,322,152,8,13
2381,152,322,13,8
2382,230,55,12,9
2382,55,230,9,12
2383,230,229,13,6
2383,229,230,6,13
2384,230,233,13,12
2384,233,230,12,13
2385,230,286,8,15
2385,286,230,15,8
2386,172,319,12,7
2386,319,172,7,12
2387,172,170,15,4
2387,170,172,4,15
2388,172,359,14,5
2388,359,172,5,14
2389,172,291,15,6
2389,291,172,6,15
2390,172,347,13,7
2390,347,172,7,13
2391,172,312,11,9
2391,312,172,9,11
2392,172,206,11,13
2392,206,172,13,11
2393,254,253,10,9
2393,253,254,9,10
2394,254,252,10,8
2394,252,254,8,10
2395,254,4,5,13
2395,4,254,13,5
2396,254,275,13,6
2396,275,254,6,13
2397,254,394,15,10
2397,394,254,10,15
2398,254,4,15,11
2398,4,254,11,15
2399,275,258,4,15
2399,258,275,15,4
2400,275,4,4,13
2400,4,275,13,4
2401,275,397,9,13
2401,397,275,13,9
2402,275,396,9,8
2402,396,275,8,9
2403,347,314,12,11
2403,314,347,11,12
2404,347,109,12,10
2404,109,347,10,12
2405,347,34,3,11
2405,34,347,11,3
2406,213,212,2,13
2406,212,213,13,2
2407,213,350,8,11
2407,350,213,11,8
2408,213,215,6,13
2408,215,213,13,6
2409,11,4,13,7
2409,4,11,7,13
2410,11,2,9,13
2410,2,11,13,9
2411,11,185,7,11
2411,185,11,11,7
2412,11,285,15,11
2412,285,11,11,15
2413,11,395,12,11
2413,395,11,11,12
2414,229,232,10,7
2414,232,229,7,10
2415,229,237,6,13
2415,237,229,13,6
2416,229,55,13,5
2416,55,229,5,13
2417,229,237,8,13
2417,237,229,13,8
2418,229,250,12,13
2418,250,229,13,12
2419,229,203,5,9
2419,203,229,9,5
2420,229,293,13,8
2420,293,229,8,13
2421,229,58,11,13
2421,58,229,13,11
2422,387,377,6,10
2422,377,387,10,6
2423,387,294,10,3
2423,294,387,3,10
2424,387,196,6,13
2424,196,387,13,6
2425,387,21,3,12
2425,21,387,12,3
2426,4,395,15,13
2426,395,4,13,15
2427,215,187,4,13
2427,187,215,13,4
2428,215,110,4,13
2428,110,215,13,4
2429,215,222,2,12
2429,222,215,12,2
2430,215,146,7,12
2430,146,215,12,7
2431,215,146,4,10
2431,146,215,10,4
2432,215,210,4,10
2432,210,215,10,4
2433,215,350,4,5
2433,350,215,5,4
2434,146,205,10,11
2434,205,146,11,10
2435,146,109,7,12
2435,109,146,12,7
2436,146,109,9,8
2436,109,146,8,9
2437,146,350,9,5
2437,350,146,5,9
2438,146,210,10,11
2438,210,146,11,10
2439,146,212,12,8
2439,212,146,8,12
2440,146,210,6,11
2440,210,146,11,6
2441,98,139,8,15
2441,139,98,15,8
2442,98,191,4,14
2442,191,98,14,4
2443,98,101,15,1
2443,101,98,1,15
2444,98,99,8,13
2444,99,98,13,8
2445,98,97,1,13
2445,97,98,13,1
2446,98,193,8,9
2446,193,98,9,8
2447,185,77,13,5
2447,77,185,5,13
2448,185,67,13,4
2448,67,185,4,13
2449,185,106,8,13
2449,106,185,13,8
2450,185,222,9,13
2450,222,185,13,9
2451,77,67,10,3
2451,67,77,3,10
2452,77,34,8,11
2452,34,77,11,8
2453,77,312,7,9
2453,312,77,9,7
2454,77,147,10,3
2454,147,77,3,10
2455,77,312,10,5
2455,312,77,5,10
2456,77,206,10,11
2456,206,77,11,10
2457,77,112,9,13
2457,112,77,13,9
2458,77,319,15,3
2458,319,77,3,15
2459,77,208,15,13
2459,208,77,13,15
2460,222,12,11,7
2460,12,222,7,11
2461,222,110,8,7
2461,110,222,7,8
2462,222,187,8,7
2462,187,222,7,8
2463,222,205,12,10
2463,205,222,10,12
2464,350,210,5,11
2464,210,350,11,5
2465,308,391,14,6
2465,391,308,6,14
2466,308,390,8,15
2466,390,308,15,8
2467,308,392,15,7
2467,392,308,7,15
2468,308,365,8,11
2468,365,308,11,8
2469,308,365,4,8
2469,365,308,8,4
2470,308,389,6,11
2470,389,308,11,6
2471,308,374,4,12
2471,374,308,12,4
2472,308,390,6,11
2472,390,308,11,6
2473,355,334,8,9
2473,334,355,9,8
2474,355,351,2,4
2474,351,355,4,2
2475,355,353,13,4
2475,353,355,4,13
2476,355,384,13,3
2476,384,355,3,13
2477,355,351,9,8
2477,351,355,8,9
2478,355,354,13,0
2478,354,355,0,13
2479,355,384,13,5
2479,384,355,5,13
2480,314,205,10,1
2480,205,314,1,10
2481,314,312,10,7
2481,312,314,7,10
2482,314,312,10,8
2482,312,314,8,10
2483,314,110,7,8
2483,110,314,8,7
2484,314,109,5,15
2484,109,314,15,5
2485,40,43,6,15
2485,43,40,15,6
2486,216,219,9,6
2486,219,216,6,9
2487,216,321,7,4
2487,321,216,4,7
2488,216,71,10,8
2488,71,216,8,10
2489,193,393,12,9
2489,393,193,9,12
2490,193,101,13,2
2490,101,193,2,13
2491,193,102,6,9
2491,102,193,9,6
2492,193,97,4,15
2492,97,193,15,4
2493,48,49,13,4
2493,49,48,4,13
2494,48,49,15,6
2494,49,48,6,15
2495,125,285,8,7
2495,285,125,7,8
2496,125,128,10,7
2496,128,125,7,10
2497,125,126,12,9
2497,126,125,9,12
2498,125,282,11,5
2498,282,125,5,11
2499,125,128,8,9
2499,128,125,9,8
2500,125,128,11,13
2500,128,125,13,11
2501,125,127,13,8
2501,127,125,8,13
2502,131,130,6,7
2502,130,131,7,6
2503,128,127,9,10
2503,127,128,10,9
2504,128,282,9,6
2504,282,128,6,9
2505,128,127,13,10
2505,127,128,10,13
2506,248,127,5,13
2506,127,248,13,5
2507,248,249,5,13
2507,249,248,13,5
2508,248,282,11,7
2508,282,248,7,11
2509,248,249,6,13
2509,249,248,13,6
2510,248,2,6,13
2510,2,248,13,6
2511,248,127,7,12
2511,127,248,12,7
2512,253,252,12,8
2512,252,253,8,12
2513,394,397,13,11
2513,397,394,11,13
2514,394,396,13,7
2514,396,394,7,13
2515,394,395,13,6
2515,395,394,6,13
2516,353,69,1,13
2516,69,353,13,1
2517,353,312,0,13
2517,312,353,13,0
2518,353,384,2,13
2518,384,353,13,2
2519,353,351,4,10
2519,351,353,10,4
2520,353,144,5,11
2520,144,353,11,5
2521,258,234,13,14
2521,234,258,14,13
2522,334,206,9,15
2522,206,334,15,9
2523,334,335,10,9
2523,335,334,9,10
2524,334,151,6,9
2524,151,334,9,6
2525,334,336,8,9
2525,336,334,9,8
2526,334,147,13,4
2526,147,334,4,13
2527,334,336,12,8
2527,336,334,8,12
2528,334,335,7,11
2528,335,334,11,7
2529,31,303,14,11
2529,303,31,11,14
2530,31,58,11,10
2530,58,31,10,11
2531,31,110,12,9
2531,110,31,9,12
2532,31,106,12,15
2532,106,31,15,12
2533,318,17,2,8
2533,17,318,8,2
2534,318,39,3,13
2534,39,318,13,3
2535,318,319,5,7
2535,319,318,7,5
2536,55,112,7,13
2536,112,55,13,7
2537,55,203,10,11
2537,203,55,11,10
2538,55,139,13,8
2538,139,55,8,13
2539,55,138,13,7
2539,138,55,7,13
2540,49,47,4,13
2540,47,49,13,4
2541,127,112,11,12
2541,112,127,12,11
2542,127,256,13,8
2542,256,127,8,13
2543,43,196,13,9
2543,196,43,9,13
2544,43,294,13,1
2544,294,43,1,13
2545,43,298,12,8
2545,298,43,8,12
2546,43,364,9,11
2546,364,43,11,9
2547,43,293,9,7
2547,293,43,7,9
2548,377,257,7,13
2548,257,377,13,7
2549,377,389,10,7
2549,389,377,7,10
2550,377,390,2,13
2550,390,377,13,2
2551,293,298,10,11
2551,298,293,11,10
2552,293,297,11,7
2552,297,293,7,11
2553,293,292,12,5
2553,292,293,5,12
2554,293,291,10,3
2554,291,293,3,10
2555,293,385,13,2
2555,385,293,2,13
2556,293,292,7,4
2556,292,293,4,7
2557,293,390,11,5
2557,390,293,5,11
2558,293,346,10,6
2558,346,293,6,10
2559,293,298,13,6
2559,298,293,6,13
2560,389,374,8,9
2560,374,389,9,8
2561,389,390,9,10
2561,390,389,10,9
2562,389,391,13,5
2562,391,389,5,13
2563,389,385,11,10
2563,385,389,10,11
2564,389,174,5,13
2564,174,389,13,5
2565,249,244,8,9
2565,244,249,9,8
2566,249,279,7,10
2566,279,249,10,7
2567,249,256,11,7
2567,256,249,7,11
2568,249,226,8,12
2568,226,249,12,8
2569,249,280,8,11
2569,280,249,11,8
2570,249,112,9,7
2570,112,249,7,9
2571,252,285,3,13
2571,285,252,13,3
2572,252,126,8,11
2572,126,252,11,8
2573,101,138,5,11
2573,138,101,11,5
2574,101,192,5,9
2574,192,101,9,5
2575,101,102,11,12
2575,102,101,12,11
2576,101,102,9,13
2576,102,101,13,9
2577,144,219,9,5
2577,219,144,5,9
2578,144,321,7,11
2578,321,144,11,7
2579,144,152,4,13
2579,152,144,13,4
2580,144,354,13,2
2580,354,144,2,13
2581,144,384,6,10
2581,384,144,10,6
2582,144,351,12,9
2582,351,144,9,12
2583,336,206,3,12
2583,206,336,12,3
2584,336,205,7,10
2584,205,336,10,7
2585,336,147,13,11
2585,147,336,11,13
2586,336,151,11,8
2586,151,336,8,11
2587,336,335,8,6
2587,335,336,6,8
2588,336,151,11,8
2588,151,336,8,11
2589,354,152,1,13
2589,152,354,13,1
2590,354,351,0,13
2590,351,354,13,0
2591,110,109,12,13
2591,109,110,13,12
2592,110,187,6,11
2592,187,110,11,6
2593,110,109,8,13
2593,109,110,13,8
2594,110,34,8,13
2594,34,110,13,8
2595,110,312,15,4
2595,312,110,4,15
2596,110,34,13,8
2596,34,110,8,13
2597,110,206,5,9
2597,206,110,9,5
2598,384,351,13,6
2598,351,384,6,13
2599,205,109,11,9
2599,109,205,9,11
2600,205,187,12,11
2600,187,205,11,12
2601,205,206,13,7
2601,206,205,7,13
2602,205,109,12,6
2602,109,205,6,12
2603,205,303,8,5
2603,303,205,5,8
2604,147,312,1,13
2604,312,147,13,1
2605,151,351,13,3
2605,351,151,3,13
2606,151,335,7,10
2606,335,151,10,7
2607,321,219,11,6
2607,219,321,6,11
2608,109,159,10,9
2608,159,109,9,10
2609,109,312,14,9
2609,312,109,9,14
2610,109,206,15,10
2610,206,109,10,15
2611,109,159,12,10
2611,159,109,10,12
2612,99,97,7,13
2612,97,99,13,7
2613,99,97,13,10
2613,97,99,10,13
2614,35,58,5,13
2614,58,35,13,5
2615,35,303,8,9
2615,303,35,9,8
2616,35,233,7,13
2616,233,35,13,7
2617,35,263,9,15
2617,263,35,15,9
2618,35,39,15,8
2618,39,35,8,15
2619,195,196,7,15
2619,196,195,15,7
2620,195,47,9,15
2620,47,195,15,9
2621,39,47,13,10
2621,47,39,10,13
2622,39,24,12,13
2622,24,39,13,12
2623,39,47,15,3
2623,47,39,3,15
2624,39,203,12,10
2624,203,39,10,12
2625,39,319,13,5
2625,319,39,5,13
2626,27,24,2,13
2626,24,27,13,2
2627,263,112,13,6
2627,112,263,6,13
2628,263,233,11,13
2628,233,263,13,11
2629,263,58,12,9
2629,58,263,9,12
2630,263,286,12,13
2630,286,263,13,12
